genre,pl_id,artist_name,track_name,track_pop,track_isrc,yt_link,viewCount
mahraganat,spotify:playlist:0giKVmGYwAYFSADewdBLzJ,El Dakhlaweya,El Selk Lames,20,FRIDO1600040,https://www.youtube.com/watch?v=cUp7d6quo6g,31413
future funk,spotify:playlist:7t0fe3aPR0OoVQQi6VDkeC,Skule Toyama,Stereo,35,QZFZ62025130,https://www.youtube.com/watch?v=NayQ9C9P42s,9100
future funk,spotify:playlist:7t0fe3aPR0OoVQQi6VDkeC,Strawberry Station,Future Funk 2021,35,QZGWX2077303,https://www.youtube.com/watch?v=A4ad9-0GypA,11483
dungeon synth,spotify:playlist:6kLG3oulPcD3Q2cOEuO4fV,Jääportit,Kauan Koskematon,8,QM2PV1850367,https://www.youtube.com/watch?v=WqUO6XPjky8,21496
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Spektralized,Shy,20,NOGVY2106030,https://www.youtube.com/watch?v=E2q-Puys7ts,27241
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,State Of The Union,Dancing in the Dark,19,DEKV20911706,https://www.youtube.com/watch?v=wQLNJhAQFwk,94085
future funk,spotify:playlist:7t0fe3aPR0OoVQQi6VDkeC,Catsystem Corp.,都 市 フ ォ ー ラ ム Consumer [kahvi],33,DEQ021801517,https://www.youtube.com/watch?v=k19RG4-pgQ4,5364
progressive breaks,spotify:playlist:7HLEjm2fEZsErggSthuFmZ,"Platunoff,Stan Kolev Remix",Unbreakable Soul - Stan Kolev Remix,17,BEZ451900250,https://www.youtube.com/watch?v=nt5d8gsZtwo,15429
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,"Nórdika,Alfonso Pichardo (Moenia)",El Mundo Que Creamos,16,USQY51708517,https://www.youtube.com/watch?v=Pmu8YScuzUM,5757
techno,spotify:playlist:50kZecUV5pY2SuJv3Ie0vy,Truncate,WRKTRX 3,27,USQY51798548,https://www.youtube.com/watch?v=L6emA3LdhDU,79156
future funk,spotify:playlist:7t0fe3aPR0OoVQQi6VDkeC,リアムMAZE1981,Magic!,28,QZKWA2007357,https://www.youtube.com/watch?v=oBF_sS1z7Dg,30172
martial industrial,spotify:playlist:3rNs7l5F94njXt7oG8CiAc,Lux Interna,Horizon,8,DES561599844,https://www.youtube.com/watch?v=1HuCEL01g_E,12771
martial industrial,spotify:playlist:3rNs7l5F94njXt7oG8CiAc,ColdFusion,Rage,8,uscgj0570677,https://www.youtube.com/watch?v=EYceQVPynpU,38701
martial industrial,spotify:playlist:3rNs7l5F94njXt7oG8CiAc,Kreuzweg Ost,Eiserne Menschen,8,GBAS91205805,https://www.youtube.com/watch?v=NbCFvtphJu8,56242
martial industrial,spotify:playlist:3rNs7l5F94njXt7oG8CiAc,Orplid,Luzifer,8,DES560896502,https://www.youtube.com/watch?v=21mqGcwX5bc,12628
future funk,spotify:playlist:7t0fe3aPR0OoVQQi6VDkeC,Jesse Cassettes,Neo Tokyo Trip,23,QZK6F2009975,https://www.youtube.com/watch?v=BejwdF6j3fw,6031
industrial techno,spotify:playlist:4dKxJnBaUEkEarU8qT0AMN,"Aleja Sanchez,Headless Horseman",Ether - Headless Horseman Remix,24,DEZ651701853,https://www.youtube.com/watch?v=RzZi97tQYaE,11223
techno,spotify:playlist:50kZecUV5pY2SuJv3Ie0vy,Anthony Shakir,Arise,13,FR9W10909862,https://www.youtube.com/watch?v=dsawrH9bnFI,24116
industrial techno,spotify:playlist:4dKxJnBaUEkEarU8qT0AMN,Phase Fatale,Reverse Fall,21,DELG71400975,https://www.youtube.com/watch?v=m7NZ4GAf4wI,34150
dungeon synth,spotify:playlist:6kLG3oulPcD3Q2cOEuO4fV,Mortiis,Parasite God,30,GBBPB0801254,https://www.youtube.com/watch?v=88tqXZBs3KI,113415
progressive house,spotify:playlist:3ApHTzZrOMqtDhnyiBSSci,"Gabriel & Dresden,Jan Burton,Tinlicker",Underwater - Tinlicker Remix (Edit),37,GBEWA1801030,https://www.youtube.com/watch?v=zyL0Ru5nuEQ,78488
techno,spotify:playlist:50kZecUV5pY2SuJv3Ie0vy,"Marco Bailey,Obscure Shape & SHDW",Scorpia - Obscure Shape & SHDW Remix,27,BEZ452020405,https://www.youtube.com/watch?v=5Ra3uMz5fQo,4779
dungeon synth,spotify:playlist:6kLG3oulPcD3Q2cOEuO4fV,I Shalt Become,Frangments,22,USA560617823,https://www.youtube.com/watch?v=aOgn5qlLxuY,8786
progressive house,spotify:playlist:3ApHTzZrOMqtDhnyiBSSci,Farius,Miami Love,31,GBLV61912234,https://www.youtube.com/watch?v=DHTSh8RSYLk,17403
industrial techno,spotify:playlist:4dKxJnBaUEkEarU8qT0AMN,Eric Fetcher,Function Generator 1,14,DECY52000380,https://www.youtube.com/watch?v=BXlD7RoEiC8,7516
progressive house,spotify:playlist:3ApHTzZrOMqtDhnyiBSSci,"Daniel Kandi,Prox",Space Tonic,35,GBLV62030201,https://www.youtube.com/watch?v=yrRboxBoBZM,5937
industrial techno,spotify:playlist:4dKxJnBaUEkEarU8qT0AMN,Endlec,Sleep Garden,13,NLCK41028429,https://www.youtube.com/watch?v=wfHJD6O6ig0,23555
terrorcore,spotify:playlist:0dsJzRtGo230e23L34hllR,Terror Cotta,Ever Fucked On Cocaine?,10,NLD919800593,https://www.youtube.com/watch?v=z4OWXrUQSpQ,3925
dungeon synth,spotify:playlist:6kLG3oulPcD3Q2cOEuO4fV,Apoptose,Ein Jahr und ein Tag,15,DEKB31010030,https://www.youtube.com/watch?v=rq84ObSFzMQ,21583
future garage,spotify:playlist:62T9WUAB2E7Xw6PmHRSlaQ,Throwing Snow,Avarice,39,GBEXH1300263,https://www.youtube.com/watch?v=oatT9pk30nU,25541
industrial techno,spotify:playlist:4dKxJnBaUEkEarU8qT0AMN,Sciahri,Faith Healing,11,USA2B1702187,https://www.youtube.com/watch?v=mO-x_0GWy04,6233
progressive house,spotify:playlist:3ApHTzZrOMqtDhnyiBSSci,"Steve Brian,Danni Baylor",Damage Each Other,39,GBKQU2078521,https://www.youtube.com/watch?v=QkZoVhN4TWk,9822
bass house,spotify:playlist:5ITCoz5fDeGlbKyNmwKXoG,MASTERIA,Power,38,QZMHM2081853,https://www.youtube.com/watch?v=h2KHj0aJ1LU,4305
dungeon synth,spotify:playlist:6kLG3oulPcD3Q2cOEuO4fV,Basarabian Hills,When the Wind Blows over the Hills,12,QM4TX1702181,https://www.youtube.com/watch?v=CSDctOH8-AA,4849
bass house,spotify:playlist:5ITCoz5fDeGlbKyNmwKXoG,MNNR,Thanks Officer,36,USYBL2000500,https://www.youtube.com/watch?v=VY7VgB22Q1E,68730
dark psytrance,spotify:playlist:4p7LvTTcCt83rvC5tXPVnR,Kindzadza,Multi U,23,RUA491602212,https://www.youtube.com/watch?v=IPL8oN7mwak,15874
bass house,spotify:playlist:5ITCoz5fDeGlbKyNmwKXoG,"Sage Armstrong,BOT",Party Ppl,36,GBKQU2026540,https://www.youtube.com/watch?v=ym_h7bapZsk,22366
future garage,spotify:playlist:62T9WUAB2E7Xw6PmHRSlaQ,Sully,Swandive,32,GB3WZ2000503,https://www.youtube.com/watch?v=Oe24PdiP55k,15361
martial industrial,spotify:playlist:3rNs7l5F94njXt7oG8CiAc,Camerata Mediolanense,Pace non trovo,12,DES561796319,https://www.youtube.com/watch?v=fDwr2N-x84M,22943
dark psytrance,spotify:playlist:4p7LvTTcCt83rvC5tXPVnR,"Jesus Raves,Kopophobia",институт за јебем ти мајку и дете - Kopophobia Remix,20,USA2P1655957,https://www.youtube.com/watch?v=4vrKLu6qAr8,9573
dark psytrance,spotify:playlist:4p7LvTTcCt83rvC5tXPVnR,Malkaviam,Undead Legion,20,GBKQU1711551,https://www.youtube.com/watch?v=o6G4oBoy3Ck,6942
bass house,spotify:playlist:5ITCoz5fDeGlbKyNmwKXoG,Hans Glader,Ghetto Strut,31,QZHN52015038,https://www.youtube.com/watch?v=H9_DI4BwcXQ,5880
future garage,spotify:playlist:62T9WUAB2E7Xw6PmHRSlaQ,Dark0,Wait For Me,26,GBKPL2150348,https://www.youtube.com/watch?v=aB8BucKhrcY,4181
bass house,spotify:playlist:5ITCoz5fDeGlbKyNmwKXoG,NLMT,Green Light,24,FR96X1975409,https://www.youtube.com/watch?v=RgCGX3nh96E,53870
dark psytrance,spotify:playlist:4p7LvTTcCt83rvC5tXPVnR,Penta,Computer Technology,17,USQY51103305,https://www.youtube.com/watch?v=YowRXuKFrmE,72165
future garage,spotify:playlist:62T9WUAB2E7Xw6PmHRSlaQ,Jacques Greene,Promise,21,GB5P52100056,https://www.youtube.com/watch?v=PA0b4B6MqwY,6814
progressive house,spotify:playlist:3ApHTzZrOMqtDhnyiBSSci,"Jorn Van Deynhoven,Clara Yates",Afterlight,10,NLF712001206,https://www.youtube.com/watch?v=vHW7zx74x-s,31952
future garage,spotify:playlist:62T9WUAB2E7Xw6PmHRSlaQ,Deadboy,White Moon Garden,15,GB2DZ1500005,https://www.youtube.com/watch?v=odikNel0Xvk,6398
dark psytrance,spotify:playlist:4p7LvTTcCt83rvC5tXPVnR,Wizack Twizack,Welcome To Knutby,13,USQY50929136,https://www.youtube.com/watch?v=FnjPXiC1s5M,7714
dutch house,spotify:playlist:2A2qSpDa4K8gD55D7sDJe7,"Kenneth G,Sheezan",Party Starter,33,NLZ8V1800038,https://www.youtube.com/watch?v=cAu3P98Bq78,21446
intelligent dance music,spotify:playlist:3P9lEX8RzKkD3hNVvnoMc5,Monolake,Reminiscence,30,USI4R0401057,https://www.youtube.com/watch?v=syVAhf6T_Qo,33024
dutch house,spotify:playlist:2A2qSpDa4K8gD55D7sDJe7,"Rolvario,Weiss Schnur,Xamplify",We Rockin It - Weiss Schnur Remix,28,AUVR21309603,https://www.youtube.com/watch?v=hv72sF8QKLI,62425
intelligent dance music,spotify:playlist:3P9lEX8RzKkD3hNVvnoMc5,Richard H. Kirk,The Feeling (Of Warmth And Beauty),27,GBBPW9400012,https://www.youtube.com/watch?v=SAgoFSUOz1Q,18929
dutch house,spotify:playlist:2A2qSpDa4K8gD55D7sDJe7,"Funkastarz,D-Jastic",Twisted,26,BED901221094,https://www.youtube.com/watch?v=1R2_VXvipUY,8266
bass music,spotify:playlist:0I8grtFFc4NxQ28GwWDCsW,Lil Silva,Making Sense,37,GBENL1802241,https://www.youtube.com/watch?v=Zu54jzBIMqE,69365
dutch house,spotify:playlist:2A2qSpDa4K8gD55D7sDJe7,"Skitzofrenix,Simon Kidzoo",Mikumi,21,USNRS1736316,https://www.youtube.com/watch?v=jH8Yp7_BbSA,36712
melbourne bounce,spotify:playlist:5juwTItf3H3eQuzrGiKwf9,"Treyy G,Daynik,Eiqu",Wiki (feat. Eiqu),33,DK4YA1501501,https://www.youtube.com/watch?v=pHCktx7iszc,11959
intelligent dance music,spotify:playlist:3P9lEX8RzKkD3hNVvnoMc5,Musicology,Telefone 529,24,GBBPW9200031,https://www.youtube.com/watch?v=Bn5lgHQ9MPg,25546
dutch house,spotify:playlist:2A2qSpDa4K8gD55D7sDJe7,"Silvio Luz,Achex,Jennifer Dawn",Unity,12,QZPLR2061463,https://www.youtube.com/watch?v=B3XTrch6u2E,17167
progressive psytrance,spotify:playlist:4rmUSS4GQxpHjuZPf6eiSz,E-Clip,Natives,30,GBKQU1858596,https://www.youtube.com/watch?v=eDsiRLz5_AY,62850
bass music,spotify:playlist:0I8grtFFc4NxQ28GwWDCsW,Addison Groove,Changa,32,FR10S1780874,https://www.youtube.com/watch?v=8qT5wakXdWE,53924
trancecore,spotify:playlist:3GL4HNVOg9IqD5jxVpSRp7,His Statue Falls,Give It Up! Give It Up!,30,USA371003020,https://www.youtube.com/watch?v=ASyxXvl57ok,84820
intelligent dance music,spotify:playlist:3P9lEX8RzKkD3hNVvnoMc5,"Funkstörung,Sensational",I Does It,16,DEMM11600005,https://www.youtube.com/watch?v=CXgDhghNedk,53493
melbourne bounce,spotify:playlist:5juwTItf3H3eQuzrGiKwf9,"Chris Bullen,Jay Timmy",Tear Them Walls Down,19,AUON21448701,https://www.youtube.com/watch?v=V9rx8d3YrCY,46404
bass music,spotify:playlist:0I8grtFFc4NxQ28GwWDCsW,Ikonika,Your Body,29,GB4FK1801392,https://www.youtube.com/watch?v=HP8vaibvx0o,6707
intelligent dance music,spotify:playlist:3P9lEX8RzKkD3hNVvnoMc5,Nav Katze,夕なぎ,12,JPVI02100620,https://www.youtube.com/watch?v=xiaH7mJ2R1Q,18442
progressive psytrance,spotify:playlist:4rmUSS4GQxpHjuZPf6eiSz,"Durs,Sighter",Never Enough,35,DEKC42100004,https://www.youtube.com/watch?v=kqKTayhkMyo,51101
melbourne bounce,spotify:playlist:5juwTItf3H3eQuzrGiKwf9,Scotty Lee,DTB - Original Mix,14,CA5KR1038768,https://www.youtube.com/watch?v=21TQT-Hd7-0,6243
italo dance,spotify:playlist:3IExr8qtJzsRF1vICyPux3,"Roby Pinna,Billy More",My Rhythm of the Night - 2005 Roby Pinna Radio Vrs,9,QMFME1340408,https://www.youtube.com/watch?v=IBw6678WTTA,51720
melbourne bounce,spotify:playlist:5juwTItf3H3eQuzrGiKwf9,Zoolanda,Bring the Beat Back,13,AUON21455201,https://www.youtube.com/watch?v=7byW9ywJA2M,45427
future house,spotify:playlist:2u6y2dDw8lKwW389jYEMoN,Aneesh Chengappa,Tubes,35,QM42K1602789,https://www.youtube.com/watch?v=r43v3YXwNU8,36800
progressive psytrance,spotify:playlist:4rmUSS4GQxpHjuZPf6eiSz,Burn In Noise,Dimensions - Original Mix,32,DKZVA2100117,https://www.youtube.com/watch?v=0cqInRHeU8w,4866
bass music,spotify:playlist:0I8grtFFc4NxQ28GwWDCsW,Jacques Greene,Promise,21,GB5P52100056,https://www.youtube.com/watch?v=PA0b4B6MqwY,6814
melbourne bounce,spotify:playlist:5juwTItf3H3eQuzrGiKwf9,Meltek,Teknical Control - Radio Edit,10,CA5KR2032938,https://www.youtube.com/watch?v=Gr-Qe2BF2dY,57088
future house,spotify:playlist:2u6y2dDw8lKwW389jYEMoN,Siks,Let Love Be Love,32,GBKQU2089447,https://www.youtube.com/watch?v=IGeFjVEC9XM,102986
future house,spotify:playlist:2u6y2dDw8lKwW389jYEMoN,"musicbyLukas,Mastrovita",Hold On,30,NLZ541801008,https://www.youtube.com/watch?v=uIaimLil2ZE,115819
dark wave,spotify:playlist:4ac3WdJSdYTu4MeN4MWzEX,The Merry Thoughts,Pale Empress,34,GBAD20610212,https://www.youtube.com/watch?v=Nbdi04RUB8E,43410
progressive psytrance,spotify:playlist:4rmUSS4GQxpHjuZPf6eiSz,Noktamid,Future History,8,USQY51296248,https://www.youtube.com/watch?v=vBIVmEC8Rsw,9049
trancecore,spotify:playlist:3GL4HNVOg9IqD5jxVpSRp7,Claps for Caroline,Prince Without Crown,9,US6R21484599,https://www.youtube.com/watch?v=PiNKnp_kT4w,7820
future house,spotify:playlist:2u6y2dDw8lKwW389jYEMoN,"Tom Reev,Abedz,Uplink",Scandal (Abedz & Uplink Remix),28,GB-SMU-22-46668,https://www.youtube.com/watch?v=tQzjr7xEcOE,86964
bass music,spotify:playlist:0I8grtFFc4NxQ28GwWDCsW,A Made Up Sound,Rear Window,12,NL-M79-10-00022,https://www.youtube.com/watch?v=gW0lXgcEWDg,55278
bassline,spotify:playlist:3Lp89wmns5SSt3U8wYWcK3,Nasteeboi,Greaseproof,9,GBDLM1800242,https://www.youtube.com/watch?v=n8cmqDc-9_0,6517
trancecore,spotify:playlist:3GL4HNVOg9IqD5jxVpSRp7,Escape The Day,Derailed,33,SEYOK1609178,https://www.youtube.com/watch?v=9xTR7GmW4Hc,111445
dark wave,spotify:playlist:4ac3WdJSdYTu4MeN4MWzEX,Sanguis et Cinis,Immaculata,25,DEZ901500383,https://www.youtube.com/watch?v=Km4SEq4fzpU,22030
italo dance,spotify:playlist:3IExr8qtJzsRF1vICyPux3,Dj Maxwell,The Black Pearl - Fitness Version,37,ITC941704738,https://www.youtube.com/watch?v=50SPok3pW5o,30559
dark wave,spotify:playlist:4ac3WdJSdYTu4MeN4MWzEX,Autumn Tears,They Watch With Closed Eyes,21,ushm90886753,https://www.youtube.com/watch?v=qsF8eyskfoE,8501
italo dance,spotify:playlist:3IExr8qtJzsRF1vICyPux3,Hellen,La musica che batte - Gabry ponte remix cut,33,ITQ030300158,https://www.youtube.com/watch?v=imiBVILai88,39678
future house,spotify:playlist:2u6y2dDw8lKwW389jYEMoN,"Um41K,Berx",Love Me,13,QM42K1993381,https://www.youtube.com/watch?v=F4mFE_nTNPE,20684
dark wave,spotify:playlist:4ac3WdJSdYTu4MeN4MWzEX,Trance To The Sun,The Thinner the Air,16,USHK91004001,https://www.youtube.com/watch?v=QTK6xyLO3Yw,8034
dark wave,spotify:playlist:4ac3WdJSdYTu4MeN4MWzEX,Hungry Lucy,Rebirth,16,ushm20317030,https://www.youtube.com/watch?v=M21Vc3N-UTM,37812
italo dance,spotify:playlist:3IExr8qtJzsRF1vICyPux3,"Sally Can Dance,Paps'n'Skar",You Spin Me Round - Like a Record - Paps'n'skar Radio Remix,28,ITG811205002,https://www.youtube.com/watch?v=puqfMciophY,75296
progressive psytrance,spotify:playlist:4rmUSS4GQxpHjuZPf6eiSz,Ilai,Breakfast With Tiffany,25,DEED71600508,https://www.youtube.com/watch?v=GXq9r-bv6L0,4791
bassline,spotify:playlist:3Lp89wmns5SSt3U8wYWcK3,"Wideboys,Dennis G.",Sambuca (The Return) - Radio Mix,39,GBCFZ0800459,https://www.youtube.com/watch?v=J8FKEIaAMzQ,49832
bassline,spotify:playlist:3Lp89wmns5SSt3U8wYWcK3,Heartless Crew,The Heartless Theme AKA Superglue Riddim,39,GBDLM1400577,https://www.youtube.com/watch?v=e0nW1pn8oso,21061
italo dance,spotify:playlist:3IExr8qtJzsRF1vICyPux3,"Dj Matrix Vs Paps'n'Skar,Vise,Dj Maxwell",Fanno Bam (feat. Vise) - Dj Maxwell Remix,25,ITK191600011,https://www.youtube.com/watch?v=4D1RGwx8wf4,107201
bassline,spotify:playlist:3Lp89wmns5SSt3U8wYWcK3,Wittyboy,Chances,38,FR2X42185094,https://www.youtube.com/watch?v=1maLtu-fR2Q,36532
trancecore,spotify:playlist:3GL4HNVOg9IqD5jxVpSRp7,Horror Dance Squad,Burn This Place Down,20,EEMT11400031,https://www.youtube.com/watch?v=whnaCNP3f_c,20976
darkstep,spotify:playlist:2oUR5RTzUhtwJypKmhuxdG,Balkansky,Badun - Ef10 (Balkansky Remix),9,USA371398098,https://www.youtube.com/watch?v=XVYbjp6YacE,23537
bassline,spotify:playlist:3Lp89wmns5SSt3U8wYWcK3,187 Lockdown,Gunman - Original Mix,35,GBAHS9803762,https://www.youtube.com/watch?v=3kQjoqScIlY,14404
darkstep,spotify:playlist:2oUR5RTzUhtwJypKmhuxdG,Dextems,Head Crusher,9,GB8KE2055271,https://www.youtube.com/watch?v=rT8K_-32-Cw,7143
trancecore,spotify:playlist:3GL4HNVOg9IqD5jxVpSRp7,His Statue Falls,FTW,27,DELL41500189,https://www.youtube.com/watch?v=4ZDfk9SLLZM,35882
futurepop,spotify:playlist:5kLBrUOkzY9M7hbXfNE98t,Rotersand,Waiting to Be Born,36,DEZ900900746,https://www.youtube.com/watch?v=ND8EF-GXm1M,64065
tribal house,spotify:playlist:28k2EefJC3hIfubtmcQrIW,"Superchumbo,Celeda,David Tort,Markem",Dirty Filthy - David Tort & Markem HoTL Remix,31,DEW871804230,https://www.youtube.com/watch?v=cjTcMl4FJ_s,65654
miami bass,spotify:playlist:6eYnoJVvfS5mnh53jWRcVC,Bass Patrol,Nothing But Bass,27,USJB10400721,https://www.youtube.com/watch?v=85M-Fo_BVlo,84309
darkstep,spotify:playlist:2oUR5RTzUhtwJypKmhuxdG,Misanthrop,Feel,39,DEQ021907184,https://www.youtube.com/watch?v=gGJCqFhfPno,44917
darkstep,spotify:playlist:2oUR5RTzUhtwJypKmhuxdG,"Future Prophecies,Mari Boine",Miniamba,34,NOMEA0502010,https://www.youtube.com/watch?v=lsaUeOleAjU,8547
miami bass,spotify:playlist:6eYnoJVvfS5mnh53jWRcVC,Bass Cube,Planet Bass 93,21,US54R0400012,https://www.youtube.com/watch?v=22VgAztbQ7Y,69062
tribal house,spotify:playlist:28k2EefJC3hIfubtmcQrIW,Kim English,Nitelife - Armand Van Helden Retail Mix,38,USNRS1128427,https://www.youtube.com/watch?v=LKhiXu1sz8E,37113
progressive trance,spotify:playlist:3LfgRDV6HceI9exDCtTJo3,"Somna,Jennifer Rene,XiJaro & Pitch",Stars Collide - XiJaro & Pitch Remix,35,NLE712100269,https://www.youtube.com/watch?v=J4Qa7pMVPL0,38062
miami bass,spotify:playlist:6eYnoJVvfS5mnh53jWRcVC,Disco Rick,"Wiggle, Wiggle",16,US4SC0501625,https://www.youtube.com/watch?v=xwW1aK1SC4g,21951
miami bass,spotify:playlist:6eYnoJVvfS5mnh53jWRcVC,Tbaby,Body Hop (Oh My Goodness),16,USSM19600651,https://www.youtube.com/watch?v=g1nfsl9BAzQ,21644
progressive trance,spotify:playlist:3LfgRDV6HceI9exDCtTJo3,"Dim3nsion,DJ Nano",Shoganai (Mixed),37,NLF712103716,https://www.youtube.com/watch?v=BL1EJd_AAqc,8447
progressive trance,spotify:playlist:3LfgRDV6HceI9exDCtTJo3,"Leo Lauretti,Blue Harvest,Stephanie Collings,Into The Ether",Take Me Away - Into The Ether Remix,11,QZ5FN2193273,https://www.youtube.com/watch?v=cU9dxr1J1xI,14281
miami bass,spotify:playlist:6eYnoJVvfS5mnh53jWRcVC,The Boys From The Bottom,Boom! I Got Your Girlfriend,12,USGZ20600485,https://www.youtube.com/watch?v=msyc4rkL4Co,30123
futurepop,spotify:playlist:5kLBrUOkzY9M7hbXfNE98t,Minerve,Here Comes the Rain Again,25,DEAT71106192,https://www.youtube.com/watch?v=PHAlIcqOVSQ,45742
berlin school,spotify:playlist:2jgy57TEf9gpe5wRZ4cPDF,Between,Devotion,9,DEC447605712,https://www.youtube.com/watch?v=SL0_sutUdcg,12962
darkstep,spotify:playlist:2oUR5RTzUhtwJypKmhuxdG,Billain,Boogie,18,GBTEL1200101,https://www.youtube.com/watch?v=I7RHr4o7t7E,51131
progressive trance,spotify:playlist:3LfgRDV6HceI9exDCtTJo3,STANDERWICK,Apricus,37,NLF712100095,https://www.youtube.com/watch?v=NYlUmN9aN4s,29462
futurepop,spotify:playlist:5kLBrUOkzY9M7hbXfNE98t,Pulcher Femina,Light Deprivation,15,ITW421000123,https://www.youtube.com/watch?v=b-1wCUE_AwE,7452
futurepop,spotify:playlist:5kLBrUOkzY9M7hbXfNE98t,Liquid Divine,Fireflies,14,DEKV21612479,https://www.youtube.com/watch?v=QZ6jj3Oj2aA,11024
italo house,spotify:playlist:2MozR9FnRi9Sol52JfVvdH,Sasha,A Key to Heaven for a Heavenly Trance - Night Dubbing Mix,25,NLK5V1700008,https://www.youtube.com/watch?v=uH74SXcnx6M,6443
futurepop,spotify:playlist:5kLBrUOkzY9M7hbXfNE98t,Technoir,Dying Star - Mesh Mix,13,BEC260812511,https://www.youtube.com/watch?v=yObpXlXmj9o,20706
tribal house,spotify:playlist:28k2EefJC3hIfubtmcQrIW,"Micky Friedmann,Sagi Kariv,Forever Tel Aviv",On My Knees - Sagi Kariv Remix,27,IL1012100045,https://www.youtube.com/watch?v=dOkcxwG9aSs,15612
progressive trance,spotify:playlist:3LfgRDV6HceI9exDCtTJo3,"Jorn Van Deynhoven,Clara Yates",Afterlight,10,NLF712001206,https://www.youtube.com/watch?v=vHW7zx74x-s,31952
italo house,spotify:playlist:2MozR9FnRi9Sol52JfVvdH,"Double Dee,Dany",Found Love (feat. Dany) - House Version,21,ITI029000054,https://www.youtube.com/watch?v=0B5l4kt9_jo,15377
electro swing,spotify:playlist:5oDNHd53EGh5BoiWGYIqH0,Varrick Frost,Luci´s Game,38,CALVP2026237,https://www.youtube.com/watch?v=fIBrZ6MFnL8,8842
berlin school,spotify:playlist:2jgy57TEf9gpe5wRZ4cPDF,Harald Grosskopf,"So weit, so gut",32,DELI51401544,https://www.youtube.com/watch?v=zWV3m5tKDCk,113738
italo house,spotify:playlist:2MozR9FnRi9Sol52JfVvdH,Leo Anibaldi,Universal,19,NLK5V1800012,https://www.youtube.com/watch?v=lglS-HzAgzM,16494
berlin school,spotify:playlist:2jgy57TEf9gpe5wRZ4cPDF,Edgar Froese,Specific Gravity Of Smile,30,GBAAA8300424,https://www.youtube.com/watch?v=uPSKUlWYBXs,14794
tribal house,spotify:playlist:28k2EefJC3hIfubtmcQrIW,Pagano,Latin Tales,23,GBJAJ2000530,https://www.youtube.com/watch?v=xrur23AAEeI,38194
tribal house,spotify:playlist:28k2EefJC3hIfubtmcQrIW,Kevin Aviance,Cunty - Wave Edit,33,USSR39948604,https://www.youtube.com/watch?v=opLpiGv04wE,34013
italo house,spotify:playlist:2MozR9FnRi9Sol52JfVvdH,Dynamic Noise,Do You Feel Alright? - Loca Remix,14,ITI029200040,https://www.youtube.com/watch?v=iM9LQ6-MpTY,27483
psychedelic trance,spotify:playlist:2xaiaEMr3drIoAsn397mtX,"Freedom Fighters,Modus",Drumville,38,UKR6V1930516,https://www.youtube.com/watch?v=6LyY5D3LgHo,53676
electro swing,spotify:playlist:5oDNHd53EGh5BoiWGYIqH0,Nola Grey,Starlight - Radio Version,31,ATE610900027,https://www.youtube.com/watch?v=RyWkHvIU8YU,54599
trip hop,spotify:playlist:2wrc23l7JdQVcpPIcDGaed,DJ Krush,Song 2,36,JPX400400135,https://www.youtube.com/watch?v=T4UGCga_aww,62386
italo house,spotify:playlist:2MozR9FnRi9Sol52JfVvdH,Be Noir,Love Themes - Instrumental Piano,10,ITI029100028,https://www.youtube.com/watch?v=fpgfj1xxbCo,18377
electro swing,spotify:playlist:5oDNHd53EGh5BoiWGYIqH0,Lazlo,Busy Line,29,DEDW91100219,https://www.youtube.com/watch?v=oQ5KCJbiyVs,57731
garage house,spotify:playlist:1QOMMQeQ9X79U3JtRZXy57,"Todd Terry,Gypsymen,David Penn",Babarabatiri - David Penn Remix,39,CA7C61800138,https://www.youtube.com/watch?v=xttV_4mVi5w,55557
berlin school,spotify:playlist:2jgy57TEf9gpe5wRZ4cPDF,Robert Schroeder,Rhythm Dancer,13,uscgh1088818,https://www.youtube.com/watch?v=ksxGqhbZ5P0,18703
electro swing,spotify:playlist:5oDNHd53EGh5BoiWGYIqH0,"G-Swing,The Cotton Kids",I'm Crazy 'Bout My Baby (And My Baby's Crazy 'Bout me),23,FR53R3900001,https://www.youtube.com/watch?v=H1IB6NyeY98,98417
electro swing,spotify:playlist:5oDNHd53EGh5BoiWGYIqH0,Cyril Noir,Gal from Joe's (Black Kat Remix),20,TCABM1348157,https://www.youtube.com/watch?v=LvukkoD9lxc,29297
microhouse,spotify:playlist:6FbDQuTcGT0IoZCtsbCISv,Isolée,Allowance,36,DEMM11200027,https://www.youtube.com/watch?v=Lo_huMkzoIU,15349
berlin school,spotify:playlist:2jgy57TEf9gpe5wRZ4cPDF,Alba Ecstasy,Episode 37,11,QM2PV1677511,https://www.youtube.com/watch?v=bxggnsFlnTQ,8822
microhouse,spotify:playlist:6FbDQuTcGT0IoZCtsbCISv,Yagya,The Salt On Her Cheeks,36,JPS801292394,https://www.youtube.com/watch?v=8Muws11nQfo,36655
darksynth,spotify:playlist:7mr4rvyCkgD2fuNdPGYQw9,Street Cleaner,Nightlife,38,QMPKX1506411,https://www.youtube.com/watch?v=mshDOKnwJQ8,29886
microhouse,spotify:playlist:6FbDQuTcGT0IoZCtsbCISv,burger/ink,Elvism,35,DEA349600574,https://www.youtube.com/watch?v=mkjSxssuPGQ,30445
