,genre,pl_id,artist_name,track_name,track_pop,track_isrc,yt_link,viewCount
4900,doomcore,spotify:playlist:3OFavLb9tW7gAThaWdthHx,"The DJ Producer,Hellfish,Dolphin",Tribe Of XTRM,16,NLCK41043951,https://www.youtube.com/watch?v=DWrt7v64EMY,28802
6949,eurodance,spotify:playlist:4jw4G9J55p7tXV2xEAGUj4,Waldo,Kobe's Room (Truth Be Told),33,TCACR1604502,https://www.youtube.com/watch?v=XeEziS_5GQ4,229799
6950,eurodance,spotify:playlist:4jw4G9J55p7tXV2xEAGUj4,La Bouche,Be My Lover,27,DED169500047,https://www.youtube.com/watch?v=ViP87WipSm0,61305075
9000,hardstyle,spotify:playlist:49gROGYXXsoGl3DQxGcmdb,"Pherato,Ephesto,MC Synergy",Shine Bright,36,BEB682100239,https://www.youtube.com/watch?v=KIVeRFp9GLg,20135
13104,nintendocore,spotify:playlist:0oSBswMPV792Pth26EyI7N,me and him call it us,Sarsaparilla,13,USDHM1108586,https://www.youtube.com/watch?v=tg5jeTTDMKI,763
2867,brostep,spotify:playlist:6dvgLyeXG3HLGqtMa8wAX0,The Frim,Swipe My Swords,35,UK7H21500103,https://www.youtube.com/watch?v=JNe_jzYQbM4,429128
2868,brostep,spotify:playlist:6dvgLyeXG3HLGqtMa8wAX0,MUST DIE!,SORROW TECH,35,GB7YL2100030,https://www.youtube.com/watch?v=3YJmiwBBaLU,30107
15177,soulful house,spotify:playlist:5KloWVVDflJ495FWRbh0QE,T.Markakis,Marvins Touch,41,GBKQU2090908,https://www.youtube.com/watch?v=PeMZ6IocFA0,20716
13141,nitzhonot,spotify:playlist:4LfTA71lypx7XfDpvMZXae,"Asia 2001,Goa Gil",Vertige - Goa Gil Burning Man Mix,28,IL1210503002,https://www.youtube.com/watch?v=83-SxV_ceXc,71846
864,alternative dance,spotify:playlist:5LwcdWTCx2JoWeVVWOYsGj,MSTRKRFT,Heartbreaker,42,USDM30800064,https://www.youtube.com/watch?v=i6gHLHbYVeA,7598902
7012,fidget house,spotify:playlist:6vat2V2zBVw4cVQyp62EBQ,Steed Lord,Curtain Call,16,TCABT1494022,https://www.youtube.com/watch?v=jErbEvW6YHY,2741
11108,kuduro,spotify:playlist:1BRJmIuTmwJPrwQdusX91F,"Tia Maria Produções,DJ Danifox",Xupetilson,21,DEX262000435,https://www.youtube.com/watch?v=-9veFcbbl_0,3083
877,alternative dance,spotify:playlist:5LwcdWTCx2JoWeVVWOYsGj,The Presets,My People,34,AUUM70700903,https://www.youtube.com/watch?v=CZe9YxJNs48,2323489
7021,fidget house,spotify:playlist:6vat2V2zBVw4cVQyp62EBQ,"Zombie Disco Squad,Spoek Mathambo,Monkey Safari",We Should Bang - Monkey Safari Hells Bells Remix,10,DEH741118240,https://www.youtube.com/watch?v=PNHa4Jx_CXA,39
13167,nitzhonot,spotify:playlist:4LfTA71lypx7XfDpvMZXae,Holymen,The Last Universe - End All Remix,35,USQY50822672,https://www.youtube.com/watch?v=P16HZ2PnBfM,15782
15218,sovietwave,spotify:playlist:4WQXurIqquq1yIaIbxWsSa,"Pioneerball,ELLA",Поток,28,FR96X2190978,https://www.youtube.com/watch?v=-bg9oS0188s,551
9077,hardvapour,spotify:playlist:3uxKTCL9tzfBk4waAP3u9F,Eyeliner,Pinot Noir,37,usdy41569418,https://www.youtube.com/watch?v=6kczFL-vV-w,17186
15228,sovietwave,spotify:playlist:4WQXurIqquq1yIaIbxWsSa,Levitati.on,Seashell - Original Mix,18,VGA0B1914234,https://www.youtube.com/watch?v=teuUIPwZpMU,2
11133,kuduro,spotify:playlist:1BRJmIuTmwJPrwQdusX91F,O Trio,Pé no Ar,13,ES71G1715456,https://www.youtube.com/watch?v=lmzTmvFrY-c,864829
2966,bubblegum dance,spotify:playlist:2FYJ3kw41qQGBtIDhusO7L,La Bouche,Be My Lover,27,DED169500047,https://www.youtube.com/watch?v=ViP87WipSm0,61302988
2968,bubblegum dance,spotify:playlist:2FYJ3kw41qQGBtIDhusO7L,Hermes House Band,Country Roads,26,PLI360975230,https://www.youtube.com/watch?v=ZVz_IJoyO6Y,22602751
11166,kwaito,spotify:playlist:20RJLH7bkXLWkHdvrdcszw,Mgarimbe,Sister Bethina,35,ZAE080600415,https://www.youtube.com/watch?v=gIZzCiRs164,31861
9119,hardvapour,spotify:playlist:3uxKTCL9tzfBk4waAP3u9F,US Golf 95,Nature,19,GB-SMU-55-70359,https://www.youtube.com/watch?v=_nUN8nTxNcc,466
5033,downtempo,spotify:playlist:5zxj55xrB53As97uvt5x8x,Bluetech,Oleander - Phutureprimitive Symbiotic Remix,40,USCGJ0758577,https://www.youtube.com/watch?v=2LYDqZ8cqTY,549383
13228,nu skool breaks,spotify:playlist:6BfYBqrSm30CXrqFwecv5d,Drummatic Twins,Hyperspeed,7,USA2P0715099,https://www.youtube.com/watch?v=KvpF2EejrN4,69685
5039,downtempo,spotify:playlist:5zxj55xrB53As97uvt5x8x,Da Lata,Cores,37,USPA30000199,https://www.youtube.com/watch?v=atAKSmAuWyU,204247
13233,nu skool breaks,spotify:playlist:6BfYBqrSm30CXrqFwecv5d,ILS,Feed The Addiction,41,GBBCH0500005,https://www.youtube.com/watch?v=khHcKW93CeM,291509
11189,kwaito,spotify:playlist:20RJLH7bkXLWkHdvrdcszw,Mshoza,Kortes (Kasi Luv),28,ZA56E1407819,https://www.youtube.com/watch?v=o2h6JWYgBPQ,262301
7095,folktronica,spotify:playlist:6JPd0xG3fBmhUSlxsTfPyW,Department Of Eagles,Too Little Too Late,40,GBAFL0800077,https://www.youtube.com/watch?v=axemfAjE5Mw,45094
957,alternative hip hop,spotify:playlist:2kHQTJJWXc54i8mX8ndYdf,Reflection Eternal,Memories Live,44,USRW50200037,https://www.youtube.com/watch?v=lQut7mOVXpE,109255
15296,speed garage,spotify:playlist:74tAe4b6IqbWoEZPusHk5d,"Tina Moore,Kelly G.",Never Gonna Let You Go - Kelly G Bump-N-Go Dub Edit,44,USRC12002287,https://www.youtube.com/watch?v=IZyQsdOK4tQ,41958
974,alternative hip hop,spotify:playlist:2kHQTJJWXc54i8mX8ndYdf,"Your Old Droog,MF DOOM",Dropout Boogie,40,USHKR0920304,https://www.youtube.com/watch?v=ai_5M3EjFqo,63066
7118,folktronica,spotify:playlist:6JPd0xG3fBmhUSlxsTfPyW,Department Of Eagles,Phantom Other,32,GBAFL0800050,https://www.youtube.com/watch?v=btLmA0fhZCc,70620
3030,chicago house,spotify:playlist:6Wel9lJLvOpiZHBJNF19jn,Fingers Inc.,Never No More Lonely,27,US4G90400251,https://www.youtube.com/watch?v=YsarYT9UdB8,38662
15344,speed garage,spotify:playlist:74tAe4b6IqbWoEZPusHk5d,Jeremy Sylvester,C'est Cool,22,GBKWG1000145,https://www.youtube.com/watch?v=ssgY1N65mmM,2670
9208,hauntology,spotify:playlist:7yKED2Klt77liZOLVAwzma,The Focus Group,Kinky Korner Klub,18,GBGSV1300266,https://www.youtube.com/watch?v=119dX7A8gc8,1740
3064,chicago house,spotify:playlist:6Wel9lJLvOpiZHBJNF19jn,"Lidell Townsell,M T F",Get With U,17,USUM71209343,https://www.youtube.com/watch?v=zu2Ju7ewriQ,54724
5114,dream trance,spotify:playlist:0m1icO5Ea5t8btM4xQ7mHT,Van Bellen,Morning Awakening,30,DEGE91300052,https://www.youtube.com/watch?v=3BDOGRimeKA,9223
5131,dream trance,spotify:playlist:0m1icO5Ea5t8btM4xQ7mHT,Future Breeze,Why Don't You Dance With Me,21,DED579608810,https://www.youtube.com/watch?v=yvSJoOKvako,693381
7180,footwork,spotify:playlist:2TGq3rEqYHLaHh8cFyg8vm,Zomby,Tears in the Rain,34,GBHLW1210678,https://www.youtube.com/watch?v=XeEl0M7MQYk,425902
9227,hauntology,spotify:playlist:7yKED2Klt77liZOLVAwzma,Mordant Music,Inn Ohm the Lake,11,GBGSV1000197,https://www.youtube.com/watch?v=iH3fSojSk2w,5896
1043,amapiano,spotify:playlist:7xgfzFRkpWzI55LljwwuhO,"MDU a.k.a TRP,Bongza,Kabza De Small,Howard",Mjolo (feat. Kabza De Small & Howard),29,ZAA012000108,https://www.youtube.com/watch?v=u4sHPPFYoKg,45888
11292,latin house,spotify:playlist:4RAw5T49Kgd7BdsFsWe4qS,Tacabro,Tacatà - Radio Edit,34,ITV951100211,https://www.youtube.com/watch?v=UDP_K_jnzNY,40834
13344,outsider house,spotify:playlist:2B6gPUsTqEgz2W7W6gEOt3,"Donato Dozzy,Anna Caragnano",Parola - Rework,42,NLM791910001,https://www.youtube.com/watch?v=SvzpP_1urPo,570386
1064,amapiano,spotify:playlist:7xgfzFRkpWzI55LljwwuhO,"Entity MusiQ,Lil' Mo,Msheke",Nayi Lengoma (feat. Msheke),16,ZA34K2000365,https://www.youtube.com/watch?v=EBzAI2uwE9g,49091
7211,footwork,spotify:playlist:2TGq3rEqYHLaHh8cFyg8vm,Cakedog,Slide Thru,19,US25X1088263,https://www.youtube.com/watch?v=kG-LdG70xe4,19252
11313,latin house,spotify:playlist:4RAw5T49Kgd7BdsFsWe4qS,Juzt 2 Brothers,La Bandera,21,USCRI9923806,https://www.youtube.com/watch?v=Jcn2n7hQEvc,44101
13381,outsider house,spotify:playlist:2B6gPUsTqEgz2W7W6gEOt3,Oli XL,Clumsy,32,SE5AJ1900731,https://www.youtube.com/watch?v=hWzZThm0Zlo,14883
15450,speedcore,spotify:playlist:0PScKDOlpRri7jiwVxB1qQ,Armageddon Project,Beat Conductor,10,USZUT0900012,https://www.youtube.com/watch?v=-BAkOyU-mpU,69475
15455,speedcore,spotify:playlist:0PScKDOlpRri7jiwVxB1qQ,Dissoactive,Kaak Naar De Tyfus - Original Mix,22,GBKQU1634966,https://www.youtube.com/watch?v=qW359mBOKKY,5133
3175,chillstep,spotify:playlist:22pjJtfW7sA4PiaruUB5yN,Queensway,Darlin',11,DEQ121114241,https://www.youtube.com/watch?v=NfVbnRtVkCg,216123
3176,chillstep,spotify:playlist:22pjJtfW7sA4PiaruUB5yN,Madday,Walking On Sunbeams,10,USYKL0800820,https://www.youtube.com/watch?v=vEVojFOEUXo,18719
5223,drone,spotify:playlist:0HIfTbD7gaDP0rVPqSPNhX,Abul Mogard,Half Light of Dawn,33,DEU671501994,https://www.youtube.com/watch?v=9uf8hFbm0Ls,82103
5234,drone,spotify:playlist:0HIfTbD7gaDP0rVPqSPNhX,Ian William Craig,Before Meaning Comes,29,DEX260992523,https://www.youtube.com/watch?v=qpk8gwCJo7E,3460
9336,hi-nrg,spotify:playlist:3Bf2Oreyh9819D3Mgf3tnK,Peter Jacques Band,Walking On Music - Full Length Album Mix,25,ITB450800042,https://www.youtube.com/watch?v=fjVVBrHL2uE,2517
15483,suomisaundi,spotify:playlist:2oDlfDr6DS4hmKtIkLjdTf,Tekniset,Metsänhaltija,9,FIFDR1100002,https://www.youtube.com/watch?v=7HbLZSKyjzc,79238
1149,ambient,spotify:playlist:6CIyPj34GTpAkNwoWToLNT,Lawrence English,Watching It Unfold,34,US23K0900011,https://www.youtube.com/watch?v=0e0UMFYx96M,41952
15485,suomisaundi,spotify:playlist:2oDlfDr6DS4hmKtIkLjdTf,Luomuhappo,Metsässä & Polkat,11,FIFDR1200001,https://www.youtube.com/watch?v=dYFak1_jYDs,158565
9344,hi-nrg,spotify:playlist:3Bf2Oreyh9819D3Mgf3tnK,Kelly Marie,Make Love to Me,19,GBAJE0701721,https://www.youtube.com/watch?v=pNfzZ3z6ATE,14494
1158,ambient,spotify:playlist:6CIyPj34GTpAkNwoWToLNT,Masayoshi Fujita,Tears of Unicorn,32,GBWZD1507501,https://www.youtube.com/watch?v=U58uG8O0bYg,105943
13450,plunderphonics,spotify:playlist:7mknhkyxBSQoGbmO6STTog,"Christian Marclay,Elliott Sharp",Blinding Shadow,16,CH2700098870,https://www.youtube.com/watch?v=tK6pTrjyXrY,346
7317,frenchcore,spotify:playlist:3b9YnVCg1sEUoXlRwQvBV2,Maotai,Fuck Society,30,NLS161700891,https://www.youtube.com/watch?v=fKl8qTttU1M,83698
13462,plunderphonics,spotify:playlist:7mknhkyxBSQoGbmO6STTog,Christtt,Format Failed,8,QZK6Q1993644,https://www.youtube.com/watch?v=6Eiu6DuNt1c,59
3225,chillwave,spotify:playlist:5pDD5tz9aQULzowpuKMSep,Gardens & Villa,Disco Kitchen,44,TCAES2064661,https://www.youtube.com/watch?v=wejykO6yHgs,6826
11433,liquid funk,spotify:playlist:5mu96o6F1pWzA5C9R8LAOm,Mutt,I Used to,30,NLCK40901724,https://www.youtube.com/watch?v=5pbezgBsIiI,132626
11439,liquid funk,spotify:playlist:5mu96o6F1pWzA5C9R8LAOm,"Smote,Nelver",Summertime - Nelver Remix,26,NLCK41059209,https://www.youtube.com/watch?v=fWhbCv-HuUg,173234
7354,frenchcore,spotify:playlist:3b9YnVCg1sEUoXlRwQvBV2,Adrenokrome,SAMPLE CUTZ - Original Mix,12,USLZJ1269489,https://www.youtube.com/watch?v=FDBxvqcfCfU,47902
3260,chillwave,spotify:playlist:5pDD5tz9aQULzowpuKMSep,Tanlines,All of Me,33,USMTD1102093,https://www.youtube.com/watch?v=zIp3SjO0yiI,597527
1250,ambient house,spotify:playlist:6nwKOBp5s1ESz8zie6WBUf,The Irresistible Force,Beautiful Time - CDM001,21,ES8741801109,https://www.youtube.com/watch?v=XtnbjB7jIbk,551
9443,hip house,spotify:playlist:0CaVoV0ZC3aUxNSb8SoZVf,S'Express,Theme from S-Express,25,GBARL0700780,https://www.youtube.com/watch?v=IpeRShWMdYM,6150785
5348,drum and bass,spotify:playlist:18b0DBiqVtRuj34OKPCgj6,Bladerunner,Don't Let Me Go,34,GB6TC2075016,https://www.youtube.com/watch?v=Z3no8jLUxww,40170
5351,drum and bass,spotify:playlist:18b0DBiqVtRuj34OKPCgj6,"Ed Rush,Optical",Chubrub,33,GBTKW0990705,https://www.youtube.com/watch?v=r6QR8A9_iFU,1569429
9449,hip house,spotify:playlist:0CaVoV0ZC3aUxNSb8SoZVf,Anticappella,2 V=231 - Extended Mix,19,DEA310909555,https://www.youtube.com/watch?v=oLxySS-6YPg,14415
1270,ambient house,spotify:playlist:6nwKOBp5s1ESz8zie6WBUf,Unknown Mobile,Medicine Man,13,USYBL1901199,https://www.youtube.com/watch?v=o1vXxwgQvpU,453
15609,synthwave,spotify:playlist:2qlBFnzL6CPxqRwenjrX53,Garth Knight,AutoTron,33,CA8171300002,https://www.youtube.com/watch?v=HrroahG9D3s,64027
11518,livetronica,spotify:playlist:7J9GDUnv2JMOvNK6xCKCE1,Zoogma,Jerry Diesel,30,TCABF1278355,https://www.youtube.com/watch?v=7Bo3KMFg0_E,88023
3327,chiptune,spotify:playlist:1LFNDgI96e297dxed2dZZa,monomer,Title Theme,21,USQ4E1703281,https://www.youtube.com/watch?v=cqM_VWWY2g4,8792
11530,livetronica,spotify:playlist:7J9GDUnv2JMOvNK6xCKCE1,Conspirator,Park Ave,27,USSGI1200101,https://www.youtube.com/watch?v=f5QsuD9DJ84,5738
15627,synthwave,spotify:playlist:2qlBFnzL6CPxqRwenjrX53,Lueur Verte,Emerald Rising,39,SEYOK1324690,https://www.youtube.com/watch?v=DEPhzI6hfv4,283797
13582,post-disco,spotify:playlist:5iKvDdecBJSQ5Qg46MN135,Central Line,"Walking Into Sunshine - Original Larry Levan 12"" Mix",30,USMR18289041,https://www.youtube.com/watch?v=4ERFvbvUJRE,368296
3346,chiptune,spotify:playlist:1LFNDgI96e297dxed2dZZa,fsFreak,Prologue,12,SEYOK1004552,https://www.youtube.com/watch?v=kg8OhQ3iMrA,1366
13592,post-disco,spotify:playlist:5iKvDdecBJSQ5Qg46MN135,Teena Marie,Square Biz,44,USMO18100041,https://www.youtube.com/watch?v=o9wotiDai5U,16178090
1305,ambient industrial,spotify:playlist:6SjDZKf8ke13f8E3v1XAQ8,Robert Rich,"Generosity of Solitude, Pt. 1",31,USSP61202305,https://www.youtube.com/watch?v=PoMmxLSMj3I,15139
5402,drumfunk,spotify:playlist:5i3nz8m7XR6D7PUoIchxW8,"Submorphics,Pola & Bryson",Albion Road,35,NLM7H2000028,https://www.youtube.com/watch?v=5PNQiQPqlo4,4931
11549,lowercase,spotify:playlist:0X48ayqAs9PQ2Z4wRe2YBb,Jana Winderen,Aquaculture 18:00,8,GBJYX1080201,https://www.youtube.com/watch?v=YNAcRveixNI,9850
7454,funk carioca,spotify:playlist:1aAckG2NI0cuL7QDKVeV2N,"MC Hollywood,MC Kevinho",É rave que fala né,43,BXKZM1900028,https://www.youtube.com/watch?v=vjqKCz4_PEU,26837738
11552,lowercase,spotify:playlist:0X48ayqAs9PQ2Z4wRe2YBb,"Keiichi Sugimoto,Fennesz,David Grubbs,Richard Chartier,Franscisco Lopez,Camilla Hannan,Taylor Deupree,Christophe Charles,Dale Lloyd,Marc Behrens,Toshiya Tsunoda,Tim Hecker,Stephan Mathieu,Burkhard Beins,Jason Kahn,Keichi Sugimoto,Christopher Willits,Joel Stern",Tum,7,AUYF10710253,https://www.youtube.com/watch?v=yJQC9biWA3c,161
7460,funk carioca,spotify:playlist:1aAckG2NI0cuL7QDKVeV2N,Gloria Groove,BONEKINHA,16,BXSBS2100002,https://www.youtube.com/watch?v=EhjIxhpGxDc,23584137
5420,drumfunk,spotify:playlist:5i3nz8m7XR6D7PUoIchxW8,Big Bud,Soulfood,29,GBCCH9800196,https://www.youtube.com/watch?v=cqoPWs3Ylcg,21629
9522,hyperpop,spotify:playlist:7DrJ92Lc9UaVB1rKM2UGsg,"recovery girl,diana starshine,galen tipton",it's love,35,QZGWW2097426,https://www.youtube.com/watch?v=lCjqfcaAhfg,13019
1333,ambient industrial,spotify:playlist:6SjDZKf8ke13f8E3v1XAQ8,Rapoon,Waveform - 1996 Remix,12,USI4R0500573,https://www.youtube.com/watch?v=hytfc99Jz-s,244
7480,funky house,spotify:playlist:1ZwOZItEvdtWZuTVFQfwJs,Never Dull,Voodoo Babe,44,GB6LY1600450,https://www.youtube.com/watch?v=XR62_9DNVNk,15446
9535,hyperpop,spotify:playlist:7DrJ92Lc9UaVB1rKM2UGsg,Zora Jones,Sister's Blade,30,ushm92040985,https://www.youtube.com/watch?v=tHK_oDbS5bQ,9081
7492,funky house,spotify:playlist:1ZwOZItEvdtWZuTVFQfwJs,"Softmal,Nytron",All Night Long,40,GBEH41810011,https://www.youtube.com/watch?v=vCh0IZmQNWI,99629
13636,power electronics,spotify:playlist:5kAulE1JAusA4SlfP0OjYG,Sodality,Challenger,16,NLF711808021,https://www.youtube.com/watch?v=LhU0VQewP2o,5962
15695,tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,Dosem,That Look,36,ES84B1310099,https://www.youtube.com/watch?v=UILzcOJGwl8,182009
9570,illbient,spotify:playlist:1Me0qExIlbW7FgONEbkZE4,Scorn,Ends,18,GBRKQ2106839,https://www.youtube.com/watch?v=lyxpqtt-lKU,1729
9573,illbient,spotify:playlist:1Me0qExIlbW7FgONEbkZE4,DJ Spooky,Galactic Funk,15,USASG0500003,https://www.youtube.com/watch?v=0fbzQv9Di6I,10837
15721,tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,Gui Boratto,Azzurra,41,DEU670800170,https://www.youtube.com/watch?v=WEdZqxHmXlg,2465751
3435,complextro,spotify:playlist:3N0R1GcrhHAvCmSSMJumJT,"Savoy,Porsches",Neon Nebraska (feat. Porsches),38,QM24S1650354,https://www.youtube.com/watch?v=g-1Ytmg7s6g,21791
5484,dub techno,spotify:playlist:13Kst5O4iuiTXwJcbBTJ26,Robert Hood,Nothing Stops Detroit,39,GBLTF2000095,https://www.youtube.com/watch?v=uPwekONnCmY,25994
3437,complextro,spotify:playlist:3N0R1GcrhHAvCmSSMJumJT,The Noisy Freaks,Freaks Orchestra,33,TCABT1431635,https://www.youtube.com/watch?v=1YFakp22H0c,434132
5491,dub techno,spotify:playlist:13Kst5O4iuiTXwJcbBTJ26,Fluxion,Dawn,35,DECY52000887,https://www.youtube.com/watch?v=DxMKqlmBho0,1570
13690,power electronics,spotify:playlist:5kAulE1JAusA4SlfP0OjYG,Anenzephalia,Infarkt,7,QM7281470276,https://www.youtube.com/watch?v=XLMb1N3D1QA,616
13713,power noise,spotify:playlist:23j3NLoqFN0Z7z3rsCZH7Q,Iszoloscope,Chronophage,11,QMDA61518367,https://www.youtube.com/watch?v=daiMu8tvKAA,20457
1433,ambient techno,spotify:playlist:4K8cqoXccxo7fPmBEqVKQm,Monolake,Reminiscence,30,USI4R0401057,https://www.youtube.com/watch?v=syVAhf6T_Qo,33024
13742,power noise,spotify:playlist:23j3NLoqFN0Z7z3rsCZH7Q,Terrorfakt,Welcome To Hell,13,US57M0643501,https://www.youtube.com/watch?v=AMTjVhou_0k,13715
15803,tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,"Vlind,Yelian",Patatas - Original Mix,14,GBKQU1530080,https://www.youtube.com/watch?v=QIE11dzw92o,47
3516,dark ambient,spotify:playlist:1mhHpC0idew8lgWQkEJnOL,Phelios,Eye of Terror,20,DEZ651604865,https://www.youtube.com/watch?v=N-FKgntYjqY,718
9662,industrial hardcore,spotify:playlist:4SuEoxbyTWZvBG1cmnp2mq,Rude Awakening,Crop Circle Making Dominating Whore Abuser,7,NLG421700060,https://www.youtube.com/watch?v=4DPssb5KhQU,14260
11714,madchester,spotify:playlist:4S0dEwHY1tHedrYTB6O1Yi,World Of Twist,Sons Of The Stage,29,GBAAA9100701,https://www.youtube.com/watch?v=-qcVDXWiWYo,4576
1479,ambient techno,spotify:playlist:4K8cqoXccxo7fPmBEqVKQm,ELECTRIC SKYCHURCH,Silver Froth,11,USA2P0793618,https://www.youtube.com/watch?v=y9FmoQM9DNw,18949
7628,future bass,spotify:playlist:0HL0ITC4buCPYJaJHqwbMm,Iglooghost,Amu,39,UKQNV2000028,https://www.youtube.com/watch?v=-Drym71SeOY,170741
9679,industrial hardcore,spotify:playlist:4SuEoxbyTWZvBG1cmnp2mq,Lenny Dee,The Dreamer,33,USZUT9600079,https://www.youtube.com/watch?v=Tpg5OJNfef4,588650
3540,dark ambient,spotify:playlist:1mhHpC0idew8lgWQkEJnOL,Asbaar,Ahor Bahur,12,ushm91438660,https://www.youtube.com/watch?v=UIs0xi21ZV4,3869
1493,azonto,spotify:playlist:2i8bdWfRsaWbyrwBEZauU2,Atongo Zimba,No Beer In Heven,8,QZ8252025471,https://www.youtube.com/watch?v=pEAUyc2lqX4,151246
11737,madchester,spotify:playlist:4S0dEwHY1tHedrYTB6O1Yi,Space Monkeys,Sugar Cane,15,GMBA21467569,https://www.youtube.com/watch?v=tnsz-Ogji30,191498
7647,future bass,spotify:playlist:0HL0ITC4buCPYJaJHqwbMm,"Whysp,Player Dave",revival,33,UK6821803935,https://www.youtube.com/watch?v=Zn-uAMylwFw,2187
15841,tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,Tempo Giusto,The Oasis,35,NLF712011909,https://www.youtube.com/watch?v=uaXrCysWRGQ,17070
5614,dubstep,spotify:playlist:0ZYFF9tPuPq2YNMRNhQZJt,"STUCA,eugene",Mind,36,GBWUL1908162,https://www.youtube.com/watch?v=XdckAAW1O3U,46815
5628,dubstep,spotify:playlist:0ZYFF9tPuPq2YNMRNhQZJt,SampliFire,Berserker,31,CA5KR2099381,https://www.youtube.com/watch?v=VcQHoBZ5zk0,88206
7693,future funk,spotify:playlist:7t0fe3aPR0OoVQQi6VDkeC,Persona La Ave,Going Deaf,40,USA2P1438791,https://www.youtube.com/watch?v=vM8AEqdTFp8,27002
15889,techno,spotify:playlist:50kZecUV5pY2SuJv3Ie0vy,"Kevin Saunderson,Inner City",Future (feat. Inner City) - Kenny Larkin Tension Mix,30,GBCPZ1105661,https://www.youtube.com/watch?v=M6sqJewvXdM,217162
11794,mahraganat,spotify:playlist:0giKVmGYwAYFSADewdBLzJ,"فيلو,مسلم",مهرجان اربع حيطان,34,EGA0S1912647,https://www.youtube.com/watch?v=763cgdv163I,9174766
1565,azonto,spotify:playlist:2i8bdWfRsaWbyrwBEZauU2,Blay Ambolley,Simi Rapp,18,GBKQU1890256,https://www.youtube.com/watch?v=gFHSgqoPJDs,546064
13856,progressive breaks,spotify:playlist:7HLEjm2fEZsErggSthuFmZ,East Cafe,Higher Than Ever - Original Mix,24,US83Z1527318,https://www.youtube.com/watch?v=V7YexGsbYI4,5078
11811,mahraganat,spotify:playlist:0giKVmGYwAYFSADewdBLzJ,"Resha Costa,Samara Now",مهرجان الو الو,22,QM4TW2108453,https://www.youtube.com/watch?v=zRUW9r3WcoA,6783901
3634,dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,"Uncreated,Mark Hockings,Mesh",Hand Grenade,19,ATR981222600,https://www.youtube.com/watch?v=ydZEn-qOtnQ,3119
9780,industrial techno,spotify:playlist:4dKxJnBaUEkEarU8qT0AMN,DYEN,The Aftermath,41,QZFYY1998551,https://www.youtube.com/watch?v=wATmw_-tnEE,134371
15934,techno,spotify:playlist:50kZecUV5pY2SuJv3Ie0vy,DJ Rush,Let Me Hear You,29,DEH742153179,https://www.youtube.com/watch?v=CemzomUFIZc,2771
13888,progressive breaks,spotify:playlist:7HLEjm2fEZsErggSthuFmZ,"Platunoff,Stan Kolev Remix",Unbreakable Soul - Stan Kolev Remix,17,BEZ451900250,https://www.youtube.com/watch?v=nt5d8gsZtwo,15429
3654,dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Formalin,Never Fail,15,FR59R2174201,https://www.youtube.com/watch?v=zvIMODmbY0M,137
7751,future funk,spotify:playlist:7t0fe3aPR0OoVQQi6VDkeC,Lola Disco ☀,Dreaming,26,QZES72032078,https://www.youtube.com/watch?v=_sTU2d0sRPI,5479
7762,future garage,spotify:playlist:62T9WUAB2E7Xw6PmHRSlaQ,Altered Natives,Rass Out,9,GB2DF0900001,https://www.youtube.com/watch?v=K60pXImSkJg,867
11869,martial industrial,spotify:playlist:3rNs7l5F94njXt7oG8CiAc,:Of The Wand And The Moon:,Sunspot,34,DEKB31100180,https://www.youtube.com/watch?v=IDFjvw_7Vks,286748
11871,martial industrial,spotify:playlist:3rNs7l5F94njXt7oG8CiAc,:Of The Wand And The Moon:,A Pyre of Black Sunflowers,30,DEKB31100182,https://www.youtube.com/watch?v=nPgwTeH7tnk,143428
13920,progressive house,spotify:playlist:3ApHTzZrOMqtDhnyiBSSci,"Dezza,Lauren L'aimant",Settle,38,GBLV62008504,https://www.youtube.com/watch?v=1SgZ_lfbFIs,14571
5729,dungeon synth,spotify:playlist:6kLG3oulPcD3Q2cOEuO4fV,Old Sorcery,In a Forest Trapped,21,GB-SMU-49-66745,https://www.youtube.com/watch?v=X7FZll3qH0Q,3022
5738,dungeon synth,spotify:playlist:6kLG3oulPcD3Q2cOEuO4fV,Forgotten Pathways,Wuduaelfen,16,USQY51766253,https://www.youtube.com/watch?v=GWXcCL6czo8,883
15980,terrorcore,spotify:playlist:0dsJzRtGo230e23L34hllR,Dimitri Overdrive,Le Disque Jockey,7,NLD919800333,https://www.youtube.com/watch?v=RIWGK3dqyG0,126
9838,industrial techno,spotify:playlist:4dKxJnBaUEkEarU8qT0AMN,"Ritzi Lee,Paul Mac",Fire - Paul Mac Remix,12,UK28T1300044,https://www.youtube.com/watch?v=djcCSKZxvpc,643
1649,bass house,spotify:playlist:5ITCoz5fDeGlbKyNmwKXoG,"Annix,A Little Sound",Kaleidoscope,40,GBPWR2100053,https://www.youtube.com/watch?v=YdZU0xgIU44,8446
7794,future garage,spotify:playlist:62T9WUAB2E7Xw6PmHRSlaQ,Throwing Snow,Avarice,39,GBEXH1300263,https://www.youtube.com/watch?v=oatT9pk30nU,25541
